date.start,status.long,arena.city,teams.visitors.code,teams.home.code,scores.visitors.points,scores.home.points
2025-03-06T00:00:00.000Z,Scheduled,Boston,POR,BOS,,
2025-03-06T00:00:00.000Z,Scheduled,Charlotte,MIN,CHA,,
2025-03-06T00:00:00.000Z,Scheduled,Cleveland,MIA,CLE,,
2025-03-06T00:00:00.000Z,Scheduled,Washington,UTA,WAS,,
2025-03-06T01:00:00.000Z,Scheduled,Memphis,OKC,MEM,,
2025-03-06T02:00:00.000Z,Scheduled,Denver,SAC,DEN,,
2025-03-06T02:30:00.000Z,Scheduled,Milwaukee,DAL,MIL,,
2025-03-06T03:30:00.000Z,Scheduled,Inglewood,DET,LAC,,
2025-03-07T00:30:00.000Z,Scheduled,Atlanta,IND,ATL,,
2025-03-07T00:30:00.000Z,Scheduled,Boston,PHI,BOS,,
2025-03-07T00:30:00.000Z,Scheduled,Brooklyn,GSW,BKN,,
2025-03-07T01:00:00.000Z,Scheduled,New Orleans,HOU,NOP,,
2025-03-07T03:00:00.000Z,Scheduled,Los Angeles,NYK,LAL,,
2025-03-08T00:00:00.000Z,Scheduled,Charlotte,CLE,CHA,,
2025-03-08T00:30:00.000Z,Scheduled,Toronto,UTA,TOR,,
2025-03-08T00:30:00.000Z,Scheduled,Dallas,MEM,DAL,,
2025-03-08T01:00:00.000Z,Scheduled,Miami,MIN,MIA,,
2025-03-08T01:00:00.000Z,Scheduled,Oklahoma City,POR,OKC,,
2025-03-08T03:00:00.000Z,Scheduled,Denver,PHX,DEN,,
2025-03-08T03:00:00.000Z,Scheduled,Sacramento,SAS,SAC,,
2025-03-08T03:30:00.000Z,Scheduled,Inglewood,NYK,LAC,,
2025-03-08T23:00:00.000Z,Scheduled,Charlotte,BKN,CHA,,
2025-03-09T00:00:00.000Z,Scheduled,Houston,NOP,HOU,,
2025-03-09T00:30:00.000Z,Scheduled,Atlanta,IND,ATL,,
2025-03-09T00:30:00.000Z,Scheduled,Toronto,WAS,TOR,,
2025-03-09T01:00:00.000Z,Scheduled,Miami,CHI,MIA,,
2025-03-09T01:00:00.000Z,Scheduled,Milwaukee,ORL,MIL,,
2025-03-09T01:30:00.000Z,Scheduled,Boston,LAL,BOS,,
2025-03-09T01:30:00.000Z,Scheduled,San Francisco,DET,GSW,,
2025-03-09T17:00:00.000Z,Scheduled,Oklahoma City,DEN,OKC,,
2025-03-09T19:30:00.000Z,Scheduled,Dallas,PHX,DAL,,
2025-03-09T23:00:00.000Z,Scheduled,Milwaukee,CLE,MIL,,
2025-03-09T23:00:00.000Z,Scheduled,New Orleans,MEM,NOP,,
2025-03-09T23:30:00.000Z,Scheduled,Philadelphia,UTA,PHI,,
2025-03-10T00:00:00.000Z,Scheduled,Minneapolis,SAS,MIN,,
2025-03-10T01:00:00.000Z,Scheduled,Portland,DET,POR,,
2025-03-10T01:30:00.000Z,Scheduled,Inglewood,SAC,LAC,,
2025-03-10T23:30:00.000Z,Scheduled,Atlanta,PHI,ATL,,
2025-03-10T23:30:00.000Z,Scheduled,Boston,UTA,BOS,,
2025-03-10T23:30:00.000Z,Scheduled,Brooklyn,LAL,BKN,,
2025-03-10T23:30:00.000Z,Scheduled,Miami,CHA,MIA,,
2025-03-10T23:30:00.000Z,Scheduled,Toronto,WAS,TOR,,
2025-03-11T00:00:00.000Z,Scheduled,Chicago,IND,CHI,,
2025-03-11T00:00:00.000Z,Scheduled,Houston,ORL,HOU,,
2025-03-11T00:00:00.000Z,Scheduled,Memphis,PHX,MEM,,
2025-03-11T00:00:00.000Z,Scheduled,Oklahoma City,DEN,OKC,,
2025-03-11T00:30:00.000Z,Scheduled,San Antonio,DAL,SAS,,
2025-03-11T02:00:00.000Z,Scheduled,San Francisco,POR,GSW,,
2025-03-11T02:30:00.000Z,Scheduled,Sacramento,NYK,SAC,,
2025-03-11T23:00:00.000Z,Scheduled,Cleveland,BKN,CLE,,
2025-03-11T23:00:00.000Z,Scheduled,Detroit,WAS,DET,,
2025-03-11T23:00:00.000Z,Scheduled,Indianapolis,MIL,IND,,
2025-03-12T01:30:00.000Z,Scheduled,New Orleans,LAC,NOP,,
2025-03-12T23:00:00.000Z,Scheduled,Orlando,CHI,ORL,,
2025-03-12T23:30:00.000Z,Scheduled,Atlanta,CHA,ATL,,
2025-03-12T23:30:00.000Z,Scheduled,Boston,OKC,BOS,,
2025-03-12T23:30:00.000Z,Scheduled,Toronto,PHI,TOR,,
2025-03-13T00:00:00.000Z,Scheduled,Miami,LAC,MIA,,
2025-03-13T00:00:00.000Z,Scheduled,Houston,PHX,HOU,,
2025-03-13T00:00:00.000Z,Scheduled,Memphis,UTA,MEM,,
2025-03-13T00:00:00.000Z,Scheduled,San Antonio,DAL,SAS,,
2025-03-13T02:00:00.000Z,Scheduled,Denver,MIN,DEN,,
2025-03-13T02:00:00.000Z,Scheduled,Portland,NYK,POR,,
2025-03-13T23:00:00.000Z,Scheduled,Detroit,WAS,DET,,
2025-03-13T23:30:00.000Z,Scheduled,Milwaukee,LAL,MIL,,
2025-03-14T00:00:00.000Z,Scheduled,Chicago,BKN,CHI,,
2025-03-14T02:00:00.000Z,Scheduled,San Francisco,SAC,GSW,,
2025-03-14T23:00:00.000Z,Scheduled,Miami,BOS,MIA,,
2025-03-14T23:00:00.000Z,Scheduled,Philadelphia,IND,PHI,,
2025-03-14T23:30:00.000Z,Scheduled,Atlanta,LAC,ATL,,
2025-03-15T00:00:00.000Z,Scheduled,Houston,DAL,HOU,,
2025-03-15T00:00:00.000Z,Scheduled,Memphis,CLE,MEM,,
2025-03-15T00:00:00.000Z,Scheduled,Minneapolis,ORL,MIN,,
2025-03-15T00:00:00.000Z,Scheduled,San Antonio,CHA,SAS,,
2025-03-15T01:30:00.000Z,Scheduled,Denver,LAL,DEN,,
2025-03-15T01:30:00.000Z,Scheduled,Salt Lake City,TOR,UTA,,
2025-03-15T02:00:00.000Z,Scheduled,Phoenix,SAC,PHX,,
2025-03-15T22:00:00.000Z,Scheduled,Brooklyn,BOS,BKN,,
2025-03-15T23:00:00.000Z,Scheduled,Detroit,OKC,DET,,
2025-03-16T00:00:00.000Z,Scheduled,Houston,CHI,HOU,,
2025-03-16T00:00:00.000Z,Scheduled,Memphis,MIA,MEM,,
2025-03-16T00:00:00.000Z,Scheduled,Milwaukee,IND,MIL,,
2025-03-16T00:30:00.000Z,Scheduled,San Antonio,NOP,SAS,,
2025-03-16T00:30:00.000Z,Scheduled,San Francisco,NYK,GSW,,
2025-03-16T01:00:00.000Z,Scheduled,Denver,WAS,DEN,,
2025-03-16T17:00:00.000Z,Scheduled,Dallas,PHI,DAL,,
2025-03-16T19:30:00.000Z,Scheduled,Los Angeles,PHX,LAL,,
2025-03-16T22:00:00.000Z,Scheduled,Brooklyn,ATL,BKN,,
2025-03-16T22:00:00.000Z,Scheduled,Cleveland,ORL,CLE,,
2025-03-16T22:00:00.000Z,Scheduled,Portland,TOR,POR,,
2025-03-16T23:00:00.000Z,Scheduled,Minneapolis,UTA,MIN,,
2025-03-17T01:00:00.000Z,Scheduled,Milwaukee,OKC,MIL,,
2025-03-17T02:00:00.000Z,Scheduled,Inglewood,WAS,LAC,,
2025-03-17T23:30:00.000Z,Scheduled,New York,MIA,NYK,,
2025-03-18T00:00:00.000Z,Scheduled,Houston,PHI,HOU,,
2025-03-18T00:00:00.000Z,Scheduled,Minneapolis,IND,MIN,,
2025-03-18T00:00:00.000Z,Scheduled,New Orleans,DET,NOP,,
2025-03-18T00:00:00.000Z,Scheduled,San Antonio,ORL,SAS,,
2025-03-18T01:00:00.000Z,Scheduled,Salt Lake City,CHI,UTA,,
2025-03-18T02:00:00.000Z,Scheduled,San Francisco,DEN,GSW,,
2025-03-18T02:00:00.000Z,Scheduled,Phoenix,TOR,PHX,,
2025-03-18T02:00:00.000Z,Scheduled,Sacramento,MEM,SAC,,
2025-03-18T23:00:00.000Z,Scheduled,Charlotte,ATL,CHA,,
2025-03-18T23:30:00.000Z,Scheduled,Boston,BKN,BOS,,
2025-03-19T02:00:00.000Z,Scheduled,Portland,WAS,POR,,
2025-03-19T02:30:00.000Z,Scheduled,Los Angeles,MIL,LAL,,
2025-03-19T02:30:00.000Z,Scheduled,Inglewood,CLE,LAC,,
2025-03-19T23:00:00.000Z,Scheduled,Indianapolis,DAL,IND,,
2025-03-19T23:00:00.000Z,Scheduled,Orlando,HOU,ORL,,
2025-03-19T23:30:00.000Z,Scheduled,Miami,DET,MIA,,
2025-03-19T23:30:00.000Z,Scheduled,Minneapolis,NOP,MIN,,
2025-03-20T00:00:00.000Z,Scheduled,Oklahoma City,PHI,OKC,,
2025-03-20T00:00:00.000Z,Scheduled,San Antonio,NYK,SAS,,
2025-03-20T01:00:00.000Z,Scheduled,Salt Lake City,LAC,UTA,,
2025-03-20T02:00:00.000Z,Scheduled,San Francisco,TOR,GSW,,
2025-03-20T02:00:00.000Z,Scheduled,Los Angeles,DEN,LAL,,
2025-03-20T02:00:00.000Z,Scheduled,Phoenix,CHI,PHX,,
2025-03-20T02:00:00.000Z,Scheduled,Portland,MEM,POR,,
2025-03-20T02:00:00.000Z,Scheduled,Sacramento,CLE,SAC,,
2025-03-20T23:00:00.000Z,Scheduled,Charlotte,NYK,CHA,,
2025-03-20T23:00:00.000Z,Scheduled,Indianapolis,BKN,IND,,
2025-03-21T02:00:00.000Z,Scheduled,San Francisco,MIL,GSW,,
2025-03-21T02:00:00.000Z,Scheduled,Sacramento,CHI,SAC,,
2025-03-21T23:00:00.000Z,Scheduled,Washington,ORL,WAS,,
2025-03-22T00:00:00.000Z,Scheduled,Miami,HOU,MIA,,
2025-03-22T00:00:00.000Z,Scheduled,Minneapolis,NOP,MIN,,
2025-03-22T00:00:00.000Z,Scheduled,Oklahoma City,CHA,OKC,,
2025-03-22T00:00:00.000Z,Scheduled,San Antonio,PHI,SAS,,
2025-03-22T00:30:00.000Z,Scheduled,Dallas,DET,DAL,,
2025-03-22T01:30:00.000Z,Scheduled,Salt Lake City,BOS,UTA,,
2025-03-22T02:00:00.000Z,Scheduled,Phoenix,CLE,PHX,,
2025-03-22T02:00:00.000Z,Scheduled,Portland,DEN,POR,,
2025-03-22T02:30:00.000Z,Scheduled,Inglewood,MEM,LAC,,
2025-03-22T21:00:00.000Z,Scheduled,Indianapolis,BKN,IND,,
2025-03-22T23:00:00.000Z,Scheduled,Atlanta,GSW,ATL,,
2025-03-23T00:00:00.000Z,Scheduled,New York,WAS,NYK,,
2025-03-23T02:00:00.000Z,Scheduled,Sacramento,MIL,SAC,,
2025-03-23T02:30:00.000Z,Scheduled,Los Angeles,CHI,LAL,,
2025-03-23T19:00:00.000Z,Scheduled,Detroit,NOP,DET,,
2025-03-23T19:30:00.000Z,Scheduled,Salt Lake City,CLE,UTA,,
2025-03-23T22:00:00.000Z,Scheduled,Atlanta,PHI,ATL,,
2025-03-23T22:00:00.000Z,Scheduled,Miami,CHA,MIA,,
2025-03-23T22:00:00.000Z,Scheduled,Toronto,SAS,TOR,,
2025-03-23T22:00:00.000Z,Scheduled,Portland,BOS,POR,,
2025-03-23T23:00:00.000Z,Scheduled,Houston,DEN,HOU,,
2025-03-24T01:00:00.000Z,Scheduled,Inglewood,OKC,LAC,,
2025-03-24T23:00:00.000Z,Scheduled,Indianapolis,MIN,IND,,
2025-03-24T23:00:00.000Z,Scheduled,Orlando,LAL,ORL,,
2025-03-24T23:00:00.000Z,Scheduled,Washington,TOR,WAS,,
2025-03-24T23:30:00.000Z,Scheduled,Brooklyn,DAL,BKN,,
2025-03-25T00:00:00.000Z,Scheduled,New Orleans,PHI,NOP,,
2025-03-25T01:00:00.000Z,Scheduled,Denver,CHI,DEN,,
2025-03-25T02:00:00.000Z,Scheduled,Phoenix,MIL,PHX,,
2025-03-25T02:00:00.000Z,Scheduled,Sacramento,BOS,SAC,,
2025-03-25T23:00:00.000Z,Scheduled,Charlotte,ORL,CHA,,
2025-03-25T23:00:00.000Z,Scheduled,Detroit,SAS,DET,,
2025-03-25T23:30:00.000Z,Scheduled,Miami,GSW,MIA,,
2025-03-25T23:30:00.000Z,Scheduled,New York,DAL,NYK,,
2025-03-26T00:00:00.000Z,Scheduled,Houston,ATL,HOU,,
2025-03-26T01:00:00.000Z,Scheduled,Salt Lake City,MEM,UTA,,
2025-03-26T02:00:00.000Z,Scheduled,Portland,CLE,POR,,
2025-03-26T02:00:00.000Z,Scheduled,Sacramento,OKC,SAC,,
2025-03-26T23:00:00.000Z,Scheduled,Philadelphia,WAS,PHI,,
2025-03-26T23:30:00.000Z,Scheduled,Brooklyn,TOR,BKN,,
2025-03-26T23:30:00.000Z,Scheduled,Indianapolis,LAL,IND,,
2025-03-26T23:30:00.000Z,Scheduled,New York,LAC,NYK,,
2025-03-27T01:00:00.000Z,Scheduled,Denver,MIL,DEN,,
2025-03-27T02:00:00.000Z,Scheduled,Phoenix,BOS,PHX,,
2025-03-27T23:00:00.000Z,Scheduled,Cleveland,SAS,CLE,,
2025-03-27T23:00:00.000Z,Scheduled,Orlando,DAL,ORL,,
2025-03-27T23:00:00.000Z,Scheduled,Washington,IND,WAS,,
2025-03-27T23:30:00.000Z,Scheduled,Miami,ATL,MIA,,
2025-03-28T00:00:00.000Z,Scheduled,Chicago,LAL,CHI,,
2025-03-28T00:00:00.000Z,Scheduled,Oklahoma City,MEM,OKC,,
2025-03-28T01:00:00.000Z,Scheduled,Salt Lake City,HOU,UTA,,
2025-03-28T02:00:00.000Z,Scheduled,Sacramento,POR,SAC,,
2025-03-28T23:00:00.000Z,Scheduled,Detroit,CLE,DET,,
2025-03-28T23:30:00.000Z,Scheduled,Brooklyn,LAC,BKN,,
2025-03-28T23:30:00.000Z,Scheduled,Toronto,CHA,TOR,,
2025-03-29T00:00:00.000Z,Scheduled,Milwaukee,NYK,MIL,,
2025-03-29T00:00:00.000Z,Scheduled,Minneapolis,PHX,MIN,,
2025-03-29T00:00:00.000Z,Scheduled,New Orleans,GSW,NOP,,
2025-03-29T01:00:00.000Z,Scheduled,Denver,UTA,DEN,,
2025-03-29T21:00:00.000Z,Scheduled,Orlando,SAC,ORL,,
2025-03-29T23:00:00.000Z,Scheduled,Washington,BKN,WAS,,
2025-03-29T23:30:00.000Z,Scheduled,Philadelphia,MIA,PHI,,
2025-03-30T00:00:00.000Z,Scheduled,Chicago,DAL,CHI,,
2025-03-30T00:00:00.000Z,Scheduled,Memphis,LAL,MEM,,
2025-03-30T00:00:00.000Z,Scheduled,Oklahoma City,IND,OKC,,
2025-03-30T00:00:00.000Z,Scheduled,San Antonio,BOS,SAS,,
2025-03-30T19:30:00.000Z,Scheduled,Cleveland,LAC,CLE,,
2025-03-30T22:00:00.000Z,Scheduled,New York,POR,NYK,,
2025-03-30T23:00:00.000Z,Scheduled,Milwaukee,ATL,MIL,,
2025-03-30T23:00:00.000Z,Scheduled,Minneapolis,DET,MIN,,
2025-03-30T23:00:00.000Z,Scheduled,New Orleans,CHA,NOP,,
2025-03-30T23:00:00.000Z,Scheduled,San Antonio,GSW,SAS,,
2025-03-30T23:30:00.000Z,Scheduled,Philadelphia,TOR,PHI,,
2025-03-31T01:00:00.000Z,Scheduled,Phoenix,HOU,PHX,,
2025-03-31T23:00:00.000Z,Scheduled,Charlotte,UTA,CHA,,
2025-03-31T23:00:00.000Z,Scheduled,Indianapolis,SAC,IND,,
2025-03-31T23:00:00.000Z,Scheduled,Orlando,LAC,ORL,,
2025-03-31T23:00:00.000Z,Scheduled,Washington,MIA,WAS,,
2025-04-01T00:00:00.000Z,Scheduled,Memphis,BOS,MEM,,
2025-04-01T00:00:00.000Z,Scheduled,Oklahoma City,CHI,OKC,,
2025-04-01T00:30:00.000Z,Scheduled,Dallas,BKN,DAL,,
2025-04-01T02:30:00.000Z,Scheduled,Los Angeles,HOU,LAL,,
2025-04-01T23:30:00.000Z,Scheduled,Atlanta,POR,ATL,,
2025-04-01T23:30:00.000Z,Scheduled,New York,PHI,NYK,,
2025-04-02T00:00:00.000Z,Scheduled,Chicago,TOR,CHI,,
2025-04-02T00:00:00.000Z,Scheduled,Memphis,GSW,MEM,,
2025-04-02T00:00:00.000Z,Scheduled,Milwaukee,PHX,MIL,,
2025-04-02T02:00:00.000Z,Scheduled,Denver,MIN,DEN,,
2025-04-02T23:00:00.000Z,Scheduled,Cleveland,NYK,CLE,,
2025-04-02T23:00:00.000Z,Scheduled,Indianapolis,CHA,IND,,
2025-04-02T23:00:00.000Z,Scheduled,Washington,SAC,WAS,,
2025-04-02T23:30:00.000Z,Scheduled,Boston,MIA,BOS,,
2025-04-03T00:00:00.000Z,Scheduled,Houston,UTA,HOU,,
2025-04-03T00:00:00.000Z,Scheduled,Oklahoma City,DET,OKC,,
2025-04-03T00:30:00.000Z,Scheduled,Dallas,ATL,DAL,,
2025-04-03T01:00:00.000Z,Scheduled,Denver,SAS,DEN,,
2025-04-03T02:00:00.000Z,Scheduled,Inglewood,NOP,LAC,,
2025-04-03T23:00:00.000Z,Scheduled,Washington,ORL,WAS,,
2025-04-03T23:30:00.000Z,Scheduled,Brooklyn,MIN,BKN,,
2025-04-03T23:30:00.000Z,Scheduled,Miami,MEM,MIA,,
2025-04-03T23:30:00.000Z,Scheduled,Philadelphia,MIL,PHI,,
2025-04-03T23:30:00.000Z,Scheduled,Toronto,POR,TOR,,
2025-04-04T02:00:00.000Z,Scheduled,Los Angeles,GSW,LAL,,
2025-04-04T23:00:00.000Z,Scheduled,Charlotte,SAC,CHA,,
2025-04-04T23:00:00.000Z,Scheduled,Indianapolis,UTA,IND,,
2025-04-04T23:30:00.000Z,Scheduled,Boston,PHX,BOS,,
2025-04-04T23:30:00.000Z,Scheduled,Toronto,DET,TOR,,
2025-04-05T00:00:00.000Z,Scheduled,Chicago,POR,CHI,,
2025-04-05T00:00:00.000Z,Scheduled,Houston,OKC,HOU,,
2025-04-05T00:00:00.000Z,Scheduled,San Antonio,CLE,SAS,,
2025-04-05T02:00:00.000Z,Scheduled,San Francisco,DEN,GSW,,
2025-04-05T02:30:00.000Z,Scheduled,Los Angeles,NOP,LAL,,
2025-04-05T02:30:00.000Z,Scheduled,Inglewood,DAL,LAC,,
2025-04-05T19:00:00.000Z,Scheduled,Atlanta,NYK,ATL,,
2025-04-05T23:00:00.000Z,Scheduled,Detroit,MEM,DET,,
2025-04-05T23:00:00.000Z,Scheduled,Philadelphia,MIN,PHI,,
2025-04-06T00:00:00.000Z,Scheduled,Miami,MIL,MIA,,
2025-04-06T02:30:00.000Z,Scheduled,Inglewood,DAL,LAC,,
2025-04-06T17:00:00.000Z,Scheduled,Charlotte,CHI,CHA,,
2025-04-06T19:30:00.000Z,Scheduled,Brooklyn,TOR,BKN,,
2025-04-06T19:30:00.000Z,Scheduled,Oklahoma City,LAL,OKC,,
2025-04-06T22:00:00.000Z,Scheduled,Atlanta,UTA,ATL,,
2025-04-06T22:00:00.000Z,Scheduled,Boston,WAS,BOS,,
2025-04-06T22:00:00.000Z,Scheduled,Cleveland,SAC,CLE,,
2025-04-06T22:00:00.000Z,Scheduled,Portland,SAS,POR,,
2025-04-06T23:00:00.000Z,Scheduled,New York,PHX,NYK,,
2025-04-06T23:00:00.000Z,Scheduled,New Orleans,ORL,NOP,,
2025-04-07T00:00:00.000Z,Scheduled,Denver,IND,DEN,,
2025-04-07T00:30:00.000Z,Scheduled,San Francisco,HOU,GSW,,
2025-04-07T23:00:00.000Z,Scheduled,Detroit,SAC,DET,,
2025-04-07T23:30:00.000Z,Scheduled,Miami,PHI,MIA,,
2025-04-08T23:00:00.000Z,Scheduled,Charlotte,MEM,CHA,,
2025-04-08T23:00:00.000Z,Scheduled,Cleveland,CHI,CLE,,
2025-04-08T23:00:00.000Z,Scheduled,Indianapolis,WAS,IND,,
2025-04-08T23:00:00.000Z,Scheduled,Orlando,ATL,ORL,,
2025-04-08T23:30:00.000Z,Scheduled,Brooklyn,NOP,BKN,,
2025-04-08T23:30:00.000Z,Scheduled,New York,BOS,NYK,,
2025-04-09T00:00:00.000Z,Scheduled,Milwaukee,MIN,MIL,,
2025-04-09T00:00:00.000Z,Scheduled,Oklahoma City,LAL,OKC,,
2025-04-09T02:00:00.000Z,Scheduled,Phoenix,GSW,PHX,,
2025-04-09T02:30:00.000Z,Scheduled,Inglewood,SAS,LAC,,
2025-04-09T23:00:00.000Z,Scheduled,Orlando,BOS,ORL,,
2025-04-09T23:00:00.000Z,Scheduled,Washington,PHI,WAS,,
2025-04-09T23:30:00.000Z,Scheduled,Toronto,CHA,TOR,,
2025-04-09T23:30:00.000Z,Scheduled,Dallas,LAL,DAL,,
2025-04-10T00:00:00.000Z,Scheduled,Chicago,MIA,CHI,,
2025-04-10T00:00:00.000Z,Scheduled,Milwaukee,NOP,MIL,,
2025-04-10T01:00:00.000Z,Scheduled,Salt Lake City,POR,UTA,,
2025-04-10T02:00:00.000Z,Scheduled,San Francisco,SAS,GSW,,
2025-04-10T02:00:00.000Z,Scheduled,Phoenix,OKC,PHX,,
2025-04-10T02:00:00.000Z,Scheduled,Sacramento,DEN,SAC,,
2025-04-10T02:30:00.000Z,Scheduled,Inglewood,HOU,LAC,,
2025-04-10T23:00:00.000Z,Scheduled,Detroit,NYK,DET,,
2025-04-10T23:00:00.000Z,Scheduled,Indianapolis,CLE,IND,,
2025-04-10T23:30:00.000Z,Scheduled,Brooklyn,ATL,BKN,,
2025-04-11T01:30:00.000Z,Scheduled,Memphis,MIN,MEM,,
2025-04-11T23:00:00.000Z,Scheduled,Detroit,MIL,DET,,
2025-04-11T23:00:00.000Z,Scheduled,Indianapolis,ORL,IND,,
2025-04-11T23:00:00.000Z,Scheduled,Philadelphia,ATL,PHI,,
2025-04-11T23:30:00.000Z,Scheduled,Boston,CHA,BOS,,
2025-04-11T23:30:00.000Z,Scheduled,New York,CLE,NYK,,
2025-04-12T00:00:00.000Z,Scheduled,Chicago,WAS,CHI,,
2025-04-12T00:00:00.000Z,Scheduled,New Orleans,MIA,NOP,,
2025-04-12T00:30:00.000Z,Scheduled,Dallas,TOR,DAL,,
2025-04-12T01:00:00.000Z,Scheduled,Minneapolis,BKN,MIN,,
2025-04-12T01:00:00.000Z,Scheduled,Denver,MEM,DEN,,
2025-04-12T01:30:00.000Z,Scheduled,Salt Lake City,OKC,UTA,,
2025-04-12T02:00:00.000Z,Scheduled,Phoenix,SAS,PHX,,
2025-04-12T02:00:00.000Z,Scheduled,Portland,GSW,POR,,
2025-04-12T02:00:00.000Z,Scheduled,Sacramento,LAC,SAC,,
2025-04-12T02:30:00.000Z,Scheduled,Los Angeles,HOU,LAL,,
2025-04-13T17:00:00.000Z,Scheduled,Atlanta,ORL,ATL,,
2025-04-13T17:00:00.000Z,Scheduled,Boston,CHA,BOS,,
2025-04-13T17:00:00.000Z,Scheduled,Brooklyn,NYK,BKN,,
2025-04-13T17:00:00.000Z,Scheduled,Cleveland,IND,CLE,,
2025-04-13T17:00:00.000Z,Scheduled,Miami,WAS,MIA,,
2025-04-13T17:00:00.000Z,Scheduled,Philadelphia,CHI,PHI,,
2025-04-13T17:00:00.000Z,Scheduled,Milwaukee,DET,MIL,,
2025-04-13T19:30:00.000Z,Scheduled,Houston,DEN,HOU,,
2025-04-13T19:30:00.000Z,Scheduled,Memphis,DAL,MEM,,
2025-04-13T19:30:00.000Z,Scheduled,Minneapolis,UTA,MIN,,
2025-04-13T19:30:00.000Z,Scheduled,New Orleans,OKC,NOP,,
2025-04-13T19:30:00.000Z,Scheduled,San Antonio,TOR,SAS,,
2025-04-13T19:30:00.000Z,Scheduled,San Francisco,LAC,GSW,,
2025-04-13T19:30:00.000Z,Scheduled,Portland,LAL,POR,,
2025-04-13T19:30:00.000Z,Scheduled,Sacramento,PHX,SAC,,
2024-10-05T01:00:00.000Z,Finished,Salt Lake City,BNZ,UTA,87.0,116.0
2024-10-11T00:00:00.000Z,Finished,Tulsa,BNZ,OKC,89.0,117.0
2024-12-11T00:00:00.000Z,Finished,Milwaukee,ORL,MIL,109.0,114.0
2024-12-11T02:30:00.000Z,Finished,Oklahoma City,DAL,OKC,104.0,118.0
2024-12-12T00:00:00.000Z,Finished,New York,ATL,NYK,108.0,100.0
2024-12-12T02:30:00.000Z,Finished,Houston,GSW,HOU,90.0,91.0
2024-12-13T00:30:00.000Z,Finished,Boston,DET,BOS,99.0,123.0
2024-12-13T00:30:00.000Z,Finished,Miami,TOR,MIA,104.0,114.0
2024-12-13T01:00:00.000Z,Finished,New Orleans,SAC,NOP,111.0,109.0
2024-12-14T00:00:00.000Z,Finished,Cleveland,WAS,CLE,105.0,115.0
2024-12-14T00:00:00.000Z,Finished,Philadelphia,IND,PHI,121.0,107.0
2024-12-14T01:00:00.000Z,Finished,Minneapolis,LAL,MIN,87.0,97.0
2024-12-14T01:00:00.000Z,Finished,Memphis,BKN,MEM,119.0,135.0
2024-12-14T01:00:00.000Z,Finished,Chicago,CHA,CHI,95.0,109.0
2024-12-14T02:00:00.000Z,Finished,Denver,LAC,DEN,98.0,120.0
2024-12-14T02:30:00.000Z,Finished,Salt Lake City,PHX,UTA,134.0,126.0
2024-12-14T03:00:00.000Z,Finished,Portland,SAS,POR,118.0,116.0
2024-12-15T22:00:00.000Z,Finished,Indianapolis,NOP,IND,104.0,119.0
2024-12-15T23:00:00.000Z,Finished,Washington,BOS,WAS,112.0,98.0
2024-12-16T00:00:00.000Z,Finished,San Antonio,MIN,SAS,106.0,92.0
2024-12-16T01:00:00.000Z,Finished,Phoenix,POR,PHX,109.0,116.0
2024-12-16T02:30:00.000Z,Finished,Los Angeles,MEM,LAL,110.0,116.0
2024-12-17T00:00:00.000Z,Finished,Charlotte,PHI,CHA,121.0,108.0
2024-12-17T00:00:00.000Z,Finished,Detroit,MIA,DET,124.0,125.0
2024-12-17T00:30:00.000Z,Finished,Toronto,CHI,TOR,122.0,121.0
2024-12-17T00:30:00.000Z,Finished,Brooklyn,CLE,BKN,130.0,101.0
2024-12-17T03:00:00.000Z,Finished,Sacramento,DEN,SAC,130.0,129.0
2024-12-17T03:30:00.000Z,Finished,Inglewood,UTA,LAC,107.0,144.0
2024-12-14T21:30:00.000Z,Finished,Las Vegas,ATL,MIL,102.0,110.0
2024-12-15T01:30:00.000Z,Finished,Las Vegas,HOU,OKC,96.0,111.0
2024-12-15T23:00:00.000Z,Finished,Orlando,NYK,ORL,100.0,91.0
2024-12-16T01:30:00.000Z,Finished,San Francisco,DAL,GSW,143.0,133.0
2024-12-18T01:30:00.000Z,Finished,Las Vegas,MIL,OKC,97.0,81.0
