player_name,team.code,location,predicted_assists_mean,predicted_assists_median,predicted_assists_std,predicted_assists_95th_percentile,predicted_points_mean,predicted_points_median,predicted_points_std,predicted_points_95th_percentile,predicted_rebounds_mean,predicted_rebounds_median,predicted_rebounds_std,predicted_rebounds_95th_percentile
Jalen Smith,CHI,visitor,1.3691076580565258,1.278373939828275,0.35433214442406535,2.027777970904108,7.282147610283336,7.0836712779832,1.9035125675392963,10.213750491421756,4.425941409096027,4.482081939676476,0.6293512408022384,5.275063797291843
Jevon Carter,CHI,visitor,1.3852640946148613,1.2124626065527446,0.6715732190719339,2.57205972977707,6.531602826621645,6.202319513799643,2.603748323365562,11.42856225626874,2.7520693065574973,2.7284327829098602,0.8653308795173706,4.134651048683674
Josh Giddey,CHI,visitor,5.526551517190957,5.847394041852952,1.3821847981784636,7.328892290643641,12.541797456969055,12.395478535071176,3.3064659702062116,18.103419003733215,4.796334441082878,4.75877468127052,1.2030208127738529,7.047107056583334
Julian Phillips,CHI,visitor,1.0825100110765844,1.0334472130599952,0.34479458983687755,1.7670220149711784,5.293908595459081,5.514392144694506,1.7656796110012634,8.057999897145356,2.447875202449005,2.2598584475793784,0.672652769260232,3.6317801584777296
Lonzo Ball,CHI,visitor,1.851024659519249,1.8561922828546071,0.4575813679931266,2.5732276608619142,6.531086082043441,6.659500731950881,1.6579766616869145,9.28729467392469,2.933661948864531,3.0197894684096473,0.6452168154925482,3.892752271761638
Matas Buzelis,CHI,visitor,1.6550168717855396,1.6592247180644086,0.5856027356872869,2.664756115394764,7.885220339538469,7.798625709163028,2.578910391931389,12.555372924961071,3.2965165389659243,3.266257435879103,0.8801493555725866,4.987800759621542
Nikola Vucevic,CHI,visitor,4.0833114245544175,4.22632507522963,0.6674402077271987,4.960895097382151,18.432143749530777,18.34916673915465,3.4870361043536,25.449627230928883,6.586855793334018,6.822749219703163,1.087763842933702,7.87471669301366
Patrick Williams,CHI,visitor,2.3858173279698764,2.207407439758083,0.8538581124356383,4.1652255308383825,10.446153819617242,9.890309660549091,3.427808882406502,16.68045124848419,4.054402490759579,4.125388787511138,0.8327806949765219,5.5384935905374455
Talen Horton-Tucker,CHI,visitor,1.484525013544676,1.3801266481778849,0.5167135790603626,2.476506062580805,8.567781821102315,9.116402873262608,2.2743345256975545,11.682641916724748,3.103970613657829,3.015344990190625,0.7840739435557151,4.543612278497791
Torrey Craig,CHI,visitor,1.251146114069219,1.1136127378763832,0.5476992255935577,2.3682366721963484,6.0593229054969475,5.844494594785653,2.1963384454804173,10.380295466023515,2.618474724196418,2.5794165503302544,0.7804341809506864,3.879114274801374
Zach LaVine,CHI,visitor,4.220204059086089,4.525922672101498,0.6867974602285007,4.808044431622147,18.673496042345494,18.633549666983537,2.889651675808497,22.96167001461081,4.926409725559029,4.861525072475164,0.6568128073596335,5.978196034000941
Brandon Miller,CHA,home,3.11750053442161,3.3710500966859445,0.9183862006970063,4.418485906668224,15.708893504703047,14.742303791178962,5.822189281997706,26.718358939908306,4.772044439729123,4.868317448701461,1.1466536517499213,6.4207347566335
Charlie Brown Jr.,CHA,home,1.1601926146272517,1.0576059869104169,0.38876028217115755,1.790062912468707,5.850850681655249,5.761011431700895,1.7709543686257194,9.350760520937245,2.7830210276082634,2.7506659686307287,0.6933612834196351,3.8298706703045386
Cody Martin,CHA,home,2.169681565572964,2.1422433138394124,0.6118759505946636,3.514905349497936,9.903551899654543,9.678955206367611,2.526033580131424,14.09678490086431,3.9448555524370166,3.807042584557516,0.8997709628466052,5.56825015709516
DaQuan Jeffries,CHA,home,1.2958538938493893,1.1940573977986784,0.41930209703078525,2.095027819978621,6.017164634937417,5.86196260226056,2.034261725224271,9.565186975416703,2.5210297828766493,2.432549559520841,0.6853295923888947,3.726879353489092
Grant Williams,CHA,home,2.4909953575564736,2.5015084680779367,0.8169629602158338,3.992089402946625,11.769613552723168,10.775012112212178,4.285125594905043,19.627077731177515,4.201613813411554,4.163257946694549,1.0063296309308862,5.759567548513051
Isaiah Wong,CHA,home,1.3258442283467762,1.2907092922747931,0.3655488509651242,1.871231754344238,5.893212792829063,5.952085932441599,1.800363704392091,9.285155811393043,2.6867596321241805,2.6497167715956946,0.6699962361890196,3.787952945569362
Josh Green,CHA,home,2.2616009720425034,2.167727981582952,0.6856605592575421,3.632189720454807,10.227549922121977,9.593025468031277,3.3577747336146007,16.332128468646804,3.7556896985545443,3.5882468312337226,0.8956593420886135,5.45958001271576
K.J. Simpson,CHA,home,1.2155813999800378,1.0844698130857373,0.5042313672071396,2.2676973510914946,5.229772731706209,5.038909562191223,2.0601559530115656,9.133205937295871,2.3921395832048926,2.26248244711395,0.7278411594027777,3.6996769607138495
Keyontae Johnson,CHA,home,1.0884174343964919,0.8999501613030187,0.3990477867870235,1.9731607266083797,5.026443356776545,4.521763529041918,2.1290181339519574,9.071053966316045,2.2306006068967097,2.180092199064284,0.6609866838440186,3.4970807876956354
LaMelo Ball,CHA,home,4.619658972558395,5.29236637712045,1.5196929567199642,6.688514993621413,20.008727539019493,20.4576041731481,6.498239224919173,32.342874278684505,5.504494567314061,5.528654628502665,1.2105481184884048,7.371799436323287
Mark Williams,CHA,home,1.9901001907945652,1.9288226677548577,0.774640723362741,3.456287095739176,9.854197699914796,9.940313108288116,2.907698155547793,14.698894068876704,4.746286836551142,4.441873388849412,1.4023616019631233,7.569850258768037
Miles Bridges,CHA,home,2.8309436056646144,2.668080567309581,0.8195914137974699,4.176167117944501,13.37943396540884,12.092998742816848,4.2452218254788265,20.67454644040202,5.143284194012145,5.357063959921389,0.9705087728929818,6.618813648534632
Moussa Diabate,CHA,home,1.6260637927350277,1.5338438373794632,0.7727423092296646,2.889334545168881,7.489111281153366,7.1735465616892276,2.9945624073657724,12.270712278841746,4.555127761788145,4.443174258956901,1.8912682395231477,8.19305688364675
Nick Jr. Smith,CHA,home,1.1221178236883729,0.9476235564680067,0.4108059217290554,1.9811059114866905,5.625868866936609,5.103758126240116,1.9690222384162324,9.60631630050353,2.4325192846444184,2.269929711908493,0.7776291889353829,3.8729123461592
Nick Richards,CHA,home,2.1807681933550622,2.1110456459092664,0.874148582962309,3.864121027829569,10.519335530702064,10.160612568420136,4.1113478303101285,18.181132464904184,4.789022661634065,4.787056296257239,1.1808661919757835,6.658013391329692
Seth Curry,CHA,home,1.5670720883024336,1.4651413796778798,0.7142071243393057,2.74550867834735,7.603619970714853,7.104887810635187,3.2089309002945776,13.126867124238418,3.0883294971600264,3.034470582967421,1.0476657632755595,5.078039722468886
Taj Gibson,CHA,home,1.0051492190011229,0.9307856800206161,0.2529544764066328,1.5717048922672894,4.802553435319417,4.688437603848641,1.4163011660739655,7.016752273290474,2.5402653910354167,2.5361520363963272,0.6214371489320663,3.4176970836468974
Tidjane Salaun,CHA,home,1.5670828343434655,1.4317449343495912,0.6196715390503653,2.6423077474222985,7.358643784320751,7.284362728783797,2.929164083048837,11.901336292431388,3.6559533629762795,3.234583224812008,1.5668200080930241,6.570736536906246
Tre Mann,CHA,home,1.889577977907632,1.870599588696573,0.5892345323931042,2.79006362671299,9.269035227436373,9.37685692481418,2.6030185632110157,13.390250714733295,3.4235139827405936,3.41018470448573,0.9525993978333441,5.174240827979374
Vasilije Micic,CHA,home,1.8374657091195863,1.609712964351964,1.0475026295339234,4.158168433177471,7.008494662366079,6.405404155966174,3.2668082083135617,13.249908131946617,2.8971051878754635,2.875516193523973,0.9991712587123251,4.6804191321149675
Brandon Williams,DAL,visitor,1.147738300576104,1.2015045560026314,0.25792120502266463,1.5203532288771413,4.992642164969262,5.024718816894168,1.0852348695411613,6.91168002456188,2.093313346100238,2.052059841809769,0.3741295562620068,2.834909612428907
Daniel Gafford,DAL,visitor,2.155152729668077,2.0027626062654926,0.6086654286733431,3.095305118037023,10.410319504701532,10.553163060430794,2.7262222884455234,14.504904811221069,4.721751922293951,4.64034694382668,1.2482886904435113,7.259988544743866
Dereck II Lively,DAL,visitor,2.4349790353435674,2.4998249606776506,0.7342862292726905,3.8622026752047276,11.576364394779622,11.224913572969113,3.2451278636985554,17.046393802739924,5.020489607970856,5.298796700694623,1.0895033520096136,6.761856370060609
Dwight Powell,DAL,visitor,1.4333060359264487,1.3836392083741953,0.4365943601809609,2.2907671562493372,6.531027998223107,6.353744860350552,2.3112532778175,10.863551983336912,3.2066334751838594,3.1731985647820364,0.8591876729512067,4.817583195857293
Jaden Hardy,DAL,visitor,1.4880988153987305,1.5004408608720343,0.4062547922526466,2.1811265031420355,6.848941188664126,6.468190845476796,2.145018220380533,10.877647098822287,2.6728396436645743,2.521282259785335,0.7182059328004323,3.9967691760513215
Jamarion Sharp,DAL,visitor,0.9990896882532367,0.9186151711582353,0.24167712399708352,1.4369808583550412,4.719232938514678,4.288690830461175,1.6011842762544426,7.372143981842621,2.6057231065365967,2.6976900495377834,0.7058589113535512,3.9153784437919446
Jazian Gortman,DAL,visitor,1.561809755267991,1.4220583546223193,0.6338229361254676,2.707234593284123,7.008343161266647,6.359020569450459,3.5246877377362864,13.961088158570849,2.891883940648354,2.707781877783277,1.075995617576224,4.939979316377595
Klay Thompson,DAL,visitor,2.27496814162567,2.1725256585080346,0.6633617509142983,3.6275579239979487,11.484792044611813,11.708715394089289,3.510118552895533,16.743738353909585,3.8170341242195382,3.689186076517737,0.8642556818049313,5.325743266066026
Kyrie Irving,DAL,visitor,3.861812299763953,3.9130072296471683,0.8745122071966573,5.247113638016095,19.508952904390213,18.561379520493986,5.2213917041968205,29.56294848466199,5.5788238024598975,5.596596870040174,1.0026763992476635,7.173029135784214
Luka Doncic,DAL,visitor,4.761047507270539,4.73986170613272,1.181190315356908,6.769531597757907,22.547242012277472,21.708086231517246,5.915943398609873,31.986161461766375,6.530540264681079,6.537114873722006,0.993702755753619,7.968400063920368
Maxi Kleber,DAL,visitor,1.3755859607102416,1.3270865950066364,0.4651967436459188,2.247182872150377,5.9686140151802904,5.865005673242875,2.434390079546077,10.708836782488627,2.631807747817812,2.427173250991773,0.8180595945474901,4.110323286533039
Naji Marshall,DAL,visitor,1.9387790886214802,1.8510539902496,0.5868893796871296,2.7504611269304484,9.90506279459879,8.678187864345434,4.18389752406013,16.824818950977672,3.526809456897774,3.5775128146629216,0.862393335853864,4.903238914569079
OlivierMaxence Prosper,DAL,visitor,1.3894496773771738,1.247998474283853,0.6779965117843199,2.752351984913663,6.496476332816874,5.610692980473387,3.3323816224302125,13.111496908976886,3.0712022441052786,2.723646855594075,1.4160331793742935,5.7313972516463805
P.J. Washington,DAL,visitor,2.987814565812032,2.7498268143869726,0.9039365048080803,4.492572606880927,14.735913499324967,14.840033537812365,4.316807103777207,22.396071217575937,5.714700734555541,5.841063129305809,1.4042706937652272,7.706111376408355
Quentin Grimes,DAL,visitor,2.0868411599264336,2.0033812238983857,0.7633282618299962,3.681811777892729,10.044747237031435,8.948953000509693,3.9994209796192006,17.137261694371436,4.004603426513779,4.025354615959802,1.058620603463374,5.532038105414464
Spencer Dinwiddie,DAL,visitor,1.9003987696714477,1.7530806455515306,0.6767328776040793,3.019287755392656,8.075842535860318,7.5408510702089515,3.5098333755843596,14.25875957038631,3.151225182338504,3.073220328405311,1.03333131297593,5.02207483273827
Brice Sensabaugh,UTA,home,1.380548755554376,1.2506148578499487,0.4688414929005018,2.378470127877345,6.807420017347849,6.718610871777432,2.4344389113805436,11.234138409043616,2.839982698094825,2.742636467584691,0.8585367581875546,4.401910851428042
Cody Williams,UTA,home,1.6204078135516797,1.498462403168185,0.5624951024771181,2.648903604367824,7.597297755364061,6.950654653391295,3.06946878281673,12.66217571794098,3.0605398497557337,3.1329793085145736,0.763460213914032,4.282810070248102
Collin Sexton,UTA,home,3.064824341289185,3.1414307479148085,0.6974787553825782,4.061933060395889,13.686391868362934,13.375424804885396,3.627975311720043,20.11130441380547,4.309075147394401,4.187690239915001,0.7759825941531977,5.759736723836499
Drew Eubanks,UTA,home,1.4477116693689445,1.3909038045049806,0.42599008820392165,2.123123528249783,6.786309170481248,6.5256427922842795,2.218547898119649,10.732870837771113,3.5199662627213764,3.4109226401726893,0.9158838889957979,5.107244180567428
Isaiah Collier,UTA,home,2.405977527257763,2.1761562894641333,0.7634094986396104,3.8837722746803447,5.6990804172470195,5.4220737216580535,2.564783797887304,10.469917816878839,2.6080143379717966,2.478700744416897,0.8250353861773204,4.011667805337481
John Collins,UTA,home,3.015025026328186,2.772300018326866,0.879731774772956,4.358789769358787,15.271500308509676,14.551951586574145,4.9267856921148985,24.0606513392943,5.647466390043799,5.751038106429068,1.2808734762306369,7.638837332924889
Johnny Juzang,UTA,home,1.3422171408863064,1.2525747312228135,0.44061396004900466,2.08154804945464,5.969529387948975,5.731582438507997,2.339318181475917,10.29864307277941,2.9788918130325985,2.8874221486132283,0.8397693754187744,4.304296654140146
Jordan Clarkson,UTA,home,2.6417522878741435,2.5542775687479216,0.5769794332104906,3.9439768799699073,12.21705694885249,11.898499713442586,3.2999580723631547,18.372523436294678,4.270807408370252,4.141324894846722,0.8075832077164586,5.6292460580667125
Keyonte George,UTA,home,4.8146278873755,4.985429294266374,0.8486753125720912,5.822149340564845,13.914272450288943,13.107163421507916,3.111788761521136,19.551508497439077,4.2285790124008855,4.073718298105559,0.6906613264922986,5.426708644968077
Kyle Filipowski,UTA,home,1.6673396352226368,1.5938820399224196,0.6560646246613483,2.7815448526560886,7.624797856168223,7.119949556532479,3.07406441971096,13.490192444550882,3.527898478739892,3.5039163659841988,1.0324202916883736,5.299099925186544
Lauri Markkanen,UTA,home,3.142232060659968,3.0390269856649588,0.7033028483353039,4.1693447873336416,16.372739895628953,16.65717923480899,4.0909521809259575,22.83719825263311,5.377066296216196,5.341349053544882,0.9680959956022516,7.0176454608928704
Micah Potter,UTA,home,1.452696889719215,1.247991417174684,0.6110042791359149,2.6713649052471737,6.548015317798351,6.044993569783581,3.521393685666716,13.339652506797115,2.876322831612133,2.7498378974210187,1.158121020628867,5.128974551275521
Patty Mills,UTA,home,1.0533691179003386,1.006169306940779,0.21347519434251458,1.5111791235009777,4.205410017457915,4.041115309743112,1.26908677237386,6.642682726350236,2.1690916838962613,2.1354547611283414,0.4990067614447134,3.179927530665183
Svi Mykhailiuk,UTA,home,1.5597040069764525,1.4460201959460255,0.5731589738686808,2.633911797413545,8.205220820083522,8.26761266471452,3.3923170959917495,13.167620062039763,3.0315054189067534,2.840434689778158,1.0297501650431673,4.956834352539709
Taylor Hendricks,UTA,home,2.052267945822207,2.0777098511433647,0.6245624072821926,3.3386376252550334,9.522768140758977,9.030477113869166,3.353897428204068,15.85775052194825,3.6970816038455205,3.7537625319663404,0.726070394479,4.980304063505071
Walker Kessler,UTA,home,3.1522711404790176,2.941625256075014,0.7332045421323694,4.218949556595326,15.072853235251984,14.604451636789534,3.8668064686478596,22.51278779947566,6.775904336774763,6.701917643026776,1.3321312680575697,8.639817268345206
Caris LeVert,CLE,visitor,2.504266468750856,2.5185698386772435,0.44774804943522806,3.097053767716311,10.246800745334468,10.063713018352544,2.441073311764347,14.74940442959009,3.7728568340964586,3.696043319022163,0.6945097456903438,4.948993795190309
Craig Jr. Porter,CLE,visitor,1.8590296119864933,1.7447147920616057,0.7824297903722462,3.518815160899689,7.376569444880973,6.43143010952112,3.827851922857777,14.660992497477443,2.9731153213734896,2.8435936236235397,1.0835508337787876,4.795022973507393
Darius Garland,CLE,visitor,4.122254493684724,4.30576340104675,0.5984113065364872,4.873283142155568,16.636750535079468,17.155638533067965,3.044712264341906,20.867108701543295,4.490038044889693,4.678585523096092,0.7242743981740393,5.6284942313010955
Dean Wade,CLE,visitor,1.8409887899548094,1.7949074096099438,0.49325387290560024,2.6336050954704606,8.268421633758,7.860774434935109,2.3997381756918355,12.425955787773773,3.490110825767311,3.472792237206506,0.5841771383566791,4.56616579149308
Donovan Mitchell,CLE,visitor,3.604410723617746,3.7221307211961223,0.6856984361256758,4.700758909878726,18.28482879557622,19.134482324250754,4.075777759862832,25.20249292444799,5.17379357664057,5.143761918710314,0.9983628700240241,6.906765875426168
Evan Mobley,CLE,visitor,3.5965775901457167,3.733104908637814,0.8395411074170375,4.959315382719067,17.54447255876533,17.083102410830595,4.587454757824672,26.27632030445485,6.1079787348084045,6.048823116407085,1.2077629217818422,8.384223215351641
Georges Niang,CLE,visitor,1.5431503683636958,1.4860804475424736,0.4349607049751529,2.3517799577103276,7.2885452637377455,6.937434373513172,2.077886565943997,11.27007401276168,3.0590712241807685,3.057108343593606,0.6170330448915156,4.0283713999320305
Isaac Okoro,CLE,visitor,1.6177977493374573,1.535260376520987,0.5505933076332429,2.647214137025154,7.2921300481373565,6.952756290800966,2.4741843618123367,11.855615973513563,2.973215723980117,2.9166648087043607,0.7516803677992918,4.158116414631773
JT Thor,CLE,visitor,0.9565690423083231,0.9202320816375598,0.18167888019791448,1.32589110902666,4.960617076825381,4.278061866088969,1.5992531618518915,7.148479733239715,2.5986432212676207,2.71378589194976,0.5918267261347746,3.812464684912372
Jarrett Allen,CLE,visitor,3.1197154712597337,3.1154000904277463,0.7000381002712466,4.323531887548799,15.013825970363628,14.725241031072658,3.862512309409688,21.100946046774705,6.8819994845552905,6.8092871265529356,1.7788897747534849,10.267998896800508
Jaylon Tyson,CLE,visitor,1.3226344287526255,1.0364720606408142,0.6377693019743333,2.6567507458044473,6.2479276871736324,5.705172435517266,3.0009585716732383,12.329742388657843,2.826980235557461,2.831748365754322,0.9573850576762472,4.65723000721526
Luke Travers,CLE,visitor,1.8034948464268818,1.7001791303294722,0.8906237631492269,3.493750021779783,8.116819349199021,7.274717062303043,4.548729972721379,16.892221327189468,3.1332590590139384,3.099484496218027,1.0294615527890811,4.893371862932077
Max Strus,CLE,visitor,1.6180451056437801,1.6405748979470134,0.31737145428977764,2.1444499856012316,7.127027406340412,6.952765176833729,1.1685419632490224,9.240484802904865,3.0227736382235806,3.040476174126872,0.47514616244077734,3.732535090217587
Sam Merrill,CLE,visitor,1.4223881847635702,1.3512631799795491,0.283916263610762,1.9076110968007156,6.70845023490528,6.511464062015866,1.2017205931779795,9.03474066578784,2.6105661795946506,2.4557633149224856,0.44015241922560355,3.451166948885647
Tristan Thompson,CLE,visitor,1.4772567747109988,1.328476627359316,0.6038823323573215,2.684035363649406,6.948458145767693,6.5368990922192305,2.7901969113406757,12.092986991115984,3.305852582058209,3.0883546324158218,0.919858689566603,5.025330309715024
Ty Jerome,CLE,visitor,2.2278413513562745,2.3128312551116457,0.7897684172137034,3.3218192269980173,9.835250868669533,8.848544695135057,4.122665186610386,17.937267283427175,3.6363189659383894,3.5559448522852963,1.0704757856465024,5.438527917173419
